Date,High,Low,Open,Close,Volume,Adj Close
2019-06-07,34.279998779296875,33.80500030517578,34.2599983215332,33.86000061035156,2455500.0,33.2014274597168
2019-06-10,34.7599983215332,34.18000030517578,34.31999969482422,34.459999084472656,7128100.0,33.789756774902344
2019-06-11,35.22999954223633,34.630001068115234,34.650001525878906,34.84000015258789,2841200.0,34.1623649597168
2019-06-12,35.02000045776367,34.59000015258789,34.81999969482422,34.75,4130600.0,34.07411575317383
2019-06-13,35.16999816894531,34.70000076293945,34.97999954223633,34.880001068115234,3314600.0,34.20158767700195
2019-06-14,35.130001068115234,34.30500030517578,34.900001525878906,34.970001220703125,2701200.0,34.28983688354492
2019-06-17,35.2400016784668,34.29999923706055,35.02000045776367,34.380001068115234,1625600.0,33.71131134033203
2019-06-18,35.34000015258789,34.099998474121094,34.27000045776367,35.290000915527344,3578300.0,34.603614807128906
2019-06-19,35.93000030517578,34.59000015258789,35.529998779296875,34.66999816894531,3834200.0,33.995670318603516
2019-06-20,35.0099983215332,33.880001068115234,34.77000045776367,34.959999084472656,3969600.0,34.280029296875
2019-06-21,35.23500061035156,34.75,34.90999984741211,34.790000915527344,5422900.0,34.11334228515625
2019-06-24,35.125,34.380001068115234,34.720001220703125,34.459999084472656,3906000.0,33.789756774902344
2019-06-25,34.52000045776367,33.7599983215332,34.380001068115234,34.34000015258789,3060600.0,33.67209243774414
2019-06-26,34.88999938964844,34.369998931884766,34.47999954223633,34.38999938964844,3707100.0,33.72111511230469
2019-06-27,35.02000045776367,34.53499984741211,34.56999969482422,34.77000045776367,3405700.0,34.093727111816406
2019-06-28,35.75,34.66999816894531,35.36000061035156,35.36000061035156,5347600.0,34.67224884033203
2019-07-01,36.29499816894531,35.27000045776367,35.790000915527344,35.599998474121094,4676800.0,34.9075813293457
2019-07-02,35.564998626708984,34.775001525878906,35.43000030517578,35.02000045776367,4293400.0,34.338863372802734
2019-07-03,35.58000183105469,34.939998626708984,35.13999938964844,35.5099983215332,1999000.0,34.819332122802734
2019-07-05,36.41999816894531,35.790000915527344,35.95000076293945,35.88999938964844,2759000.0,35.19194412231445
2019-07-08,36.06999969482422,35.5,35.58000183105469,35.599998474121094,3583600.0,34.9075813293457
2019-07-09,36.064998626708984,35.2599983215332,35.5,35.9900016784668,4464500.0,35.290000915527344
2019-07-10,35.81999969482422,34.97999954223633,35.5,34.9900016784668,5848800.0,34.309452056884766
2019-07-11,35.73500061035156,34.9900016784668,35.0,35.560001373291016,4703100.0,34.86836624145508
2019-07-12,35.880001068115234,35.220001220703125,35.52000045776367,35.75,4562000.0,35.05466842651367
2019-07-15,35.66999816894531,34.95500183105469,35.66999816894531,35.08000183105469,4817900.0,34.397701263427734
2019-07-16,35.2400016784668,34.70000076293945,35.16999816894531,34.939998626708984,5662400.0,34.26041793823242
2019-07-17,34.85499954223633,34.33000183105469,34.77000045776367,34.349998474121094,3716300.0,33.6818962097168
2019-07-18,34.91999816894531,34.310001373291016,34.58000183105469,34.619998931884766,6626000.0,33.9466438293457
2019-07-19,36.95000076293945,35.25,35.7400016784668,36.83000183105469,11779500.0,36.11366271972656
2019-07-22,36.7599983215332,36.2400016784668,36.529998779296875,36.58000183105469,5761800.0,35.86852264404297
2019-07-23,37.31999969482422,36.63999938964844,36.7400016784668,37.15999984741211,4325400.0,36.43724060058594
2019-07-24,37.970001220703125,37.099998474121094,37.150001525878906,37.619998931884766,3464400.0,36.8882942199707
2019-07-25,38.05500030517578,36.939998626708984,37.75,37.02000045776367,4724000.0,36.299964904785156
2019-07-26,37.810001373291016,37.25,37.349998474121094,37.68000030517578,4073900.0,36.94712829589844
2019-07-29,37.9900016784668,37.38999938964844,37.93000030517578,37.529998779296875,3642200.0,36.800045013427734
2019-07-30,37.70000076293945,36.7400016784668,36.90999984741211,37.63999938964844,3316100.0,37.2653694152832
2019-07-31,37.849998474121094,37.185001373291016,37.540000915527344,37.2599983215332,4179600.0,36.8891487121582
2019-08-01,37.36000061035156,35.560001373291016,37.06999969482422,35.68000030517578,8110400.0,35.32487487792969
2019-08-02,35.70000076293945,35.04999923706055,35.540000915527344,35.5099983215332,4264200.0,35.15656661987305
2019-08-05,34.90999984741211,34.189998626708984,34.849998474121094,34.619998931884766,9130100.0,34.27542495727539
2019-08-06,34.9900016784668,34.1349983215332,34.86000061035156,34.779998779296875,5100400.0,34.433834075927734
2019-08-07,33.869998931884766,32.845001220703125,33.79999923706055,33.22999954223633,7405800.0,32.899261474609375
2019-08-08,34.08000183105469,33.45000076293945,33.560001373291016,33.5,7174300.0,33.16657257080078
2019-08-09,33.54999923706055,32.834999084472656,33.33000183105469,33.310001373291016,3720900.0,32.97846603393555
2019-08-12,32.95000076293945,32.529998779296875,32.81999969482422,32.68000030517578,2327100.0,32.354736328125
2019-08-13,33.65999984741211,32.41999816894531,32.65999984741211,33.130001068115234,4595600.0,32.80025863647461
2019-08-14,32.27000045776367,31.364999771118164,32.15999984741211,31.719999313354492,6806800.0,31.40428924560547
2019-08-15,32.099998474121094,31.344999313354492,31.90999984741211,31.420000076293945,5329600.0,31.107276916503906
2019-08-16,32.625,31.700000762939453,31.790000915527344,32.400001525878906,3488400.0,32.07752227783203
2019-08-19,33.2599983215332,32.834999084472656,33.09000015258789,32.95000076293945,3192200.0,32.622047424316406
2019-08-20,32.77000045776367,32.27000045776367,32.72999954223633,32.29999923706055,3400600.0,31.978517532348633
2019-08-21,32.77000045776367,32.334999084472656,32.66999816894531,32.599998474121094,3191400.0,32.27553176879883
2019-08-22,33.09000015258789,32.400001525878906,32.88999938964844,32.77000045776367,3007300.0,32.44384002685547
2019-08-23,33.08000183105469,31.610000610351562,32.81999969482422,31.770000457763672,3569600.0,31.453792572021484
